timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32
1778531956.723743,9354,-8091,20883,-4557,42060,34343,14903,4333,-52819,-12367,-8284,1347,1708,-3335,-26833,15641,-29273,37263,2817,-38914,2960,-10040,6621,-10066,3765,18845,25321,-17968,51572,9141,-1056,30503
1778531956.724743,6683,-35028,15905,4756,23944,48382,14282,3491,-22314,3424,-22446,-571,30625,7539,-7198,8800,-25878,10177,-10297,-26173,3260,-8306,1075,-28455,-2356,27454,25906,-1559,29095,9699,-208,317
1778531956.725743,-3274,-38806,16039,4756,3640,34183,6644,2653,5112,21287,-29588,-487,54745,15287,-14823,3155,-19490,13694,-10488,42347,1815,-7270,-815,-30929,-2126,19196,23452,21493,10742,10483,-915,-35169
1778531956.766002,-6131,7202,23675,1649,-12488,-13095,-1410,2248,34579,32257,10149,-25,40385,19652,-11230,9732,-15889,16135,-2457,20934,1094,-3198,-4732,-6046,-1737,32438,23120,29878,-8579,9003,-897,-49388
1778531956.767002,-6740,1090,19951,4174,-19679,-37208,-5569,1629,22759,41717,34958,3527,8741,24838,25194,6627,-9355,-11527,-2683,20563,1139,3698,-5461,21623,-1748,-16019,15683,26973,-10063,4076,436,-39451
1778531956.768002,-2881,14991,4165,2777,-13151,-19434,-4038,2737,11316,41732,29945,7488,-12645,30973,37438,-14788,-400,-25407,3846,19955,-222,6739,-7200,35491,-5180,-57125,10037,17463,-37246,805,690,-22233
1778531956.769002,-3859,29789,-27103,-2474,-6458,-14612,9105,-377,31814,40785,16854,8678,-17182,34990,27107,-29898,5661,-36590,7127,-14569,-3354,11485,-7743,31567,-3039,-9679,2288,595,-47667,-2522,508,-9807
1778531956.770002,-3723,25526,-48909,-9084,2768,-24766,24809,-2919,-6261,39786,-1047,2019,-13368,35283,4917,-17982,9765,-40024,9635,-47819,-6393,12939,-12530,19480,-689,-3994,-7093,-16029,21180,-3314,2466,-6989
1778531956.771002,-1791,-8895,-56016,-14206,4986,-13637,32691,-6544,-41605,36610,-7879,-5637,-20350,26956,-35835,-1815,12777,8867,51,-27448,-7386,12618,-14660,-3032,3001,15700,-10269,-26872,32799,-4182,514,-8690
1778531956.772002,773,-45167,-43115,-6840,-1865,318,28857,-7062,-41700,33024,-8103,-5068,-25676,15279,-30517,-1114,13181,53301,-13139,15820,-6288,9607,-13572,-33182,8755,29796,-15622,-26641,21997,-5972,3052,-1276
1778531956.814939,2894,-13643,-26010,10901,-16597,15083,10668,-8560,-23240,29236,-35405,-5995,-26171,8337,-5470,692,13078,42738,-11372,-1006,-8384,3281,-12791,-43817,9441,47576,-17242,-8492,20362,-8235,3359,10690
1778531956.815939,1343,-11229,-7619,8681,-30571,40339,-13009,-6864,32661,29482,-42381,-6993,-26524,9815,-9083,6659,13139,17329,-2647,37437,-5021,4047,-9869,-21725,6001,-23114,-16398,4901,8749,-13258,4151,25293
1778531956.816940,986,-747,9551,5728,-35321,48840,-30534,-7338,37002,26381,3437,-5022,-22043,17030,-2961,17146,10304,-6432,12215,39492,-1973,7024,-6783,5439,466,-32798,-15145,3394,-9822,-17078,2751,34592
1778531956.817940,297,14603,26969,9402,-35440,10152,-35138,-3508,9490,23742,26339,-3670,-1487,22952,14165,24188,8611,-31438,7654,-5336,3022,12897,-120,11830,2617,-16847,-15877,-2443,-59113,-23179,3801,36811
1778531956.818939,-63,36240,43994,4043,-24915,-27115,-25292,3549,20537,17564,13757,-2034,31747,25368,22906,26572,8555,-26510,1237,-30721,3887,22754,4880,9360,1955,-22903,-17473,3614,-28779,-28805,2065,32972
1778531956.819940,1944,23793,51060,-5749,-12391,-24689,-8978,12040,6125,5655,16135,-2090,50329,14623,34705,7504,8374,-8547,-393,-23302,4931,31264,7888,13431,-5652,-464,-19707,19142,19616,-29179,1436,17125
1778531956.820940,909,-25331,40162,-12782,1897,-18602,4448,13571,-19257,-3674,28824,1862,33478,17,14440,-18996,9402,-19248,-4049,-14585,2355,31725,10331,21666,-15997,39533,-22893,28686,11249,-24577,-1944,-5949
1778531956.821939,1506,-21003,15284,-21108,15594,-17872,10270,13993,-38513,-17593,14429,9909,10323,-18756,-30477,-22098,8353,-13714,-2515,-24825,1776,30685,11077,18771,-12827,46933,-28049,18001,25400,-18943,-4670,-26473
1778531956.862036,537,-19714,-5855,-5365,22848,-11928,5201,8564,-46906,-26666,-12711,15406,5598,-30714,-34926,-6499,11604,25706,-8950,41963,4327,19645,12236,4117,-1039,-15922,-34469,1534,29710,-10571,-6733,-32165
1778531956.863036,-1910,-10410,-10285,19473,29705,-3107,-3786,1498,9287,-33831,-30080,12887,18172,-36905,-21569,-12473,9981,42731,-92,36986,4314,9377,9933,-1791,2868,-5767,-38095,-15364,21080,337,-6044,-21658
1778531956.864036,-4812,-10847,-2863,16366,31576,-540,-14351,-612,43490,-34814,-33245,3169,18087,-39147,-6906,-28254,10239,35723,9472,8877,4236,-5281,9883,-15686,1021,-28107,-38859,-24948,-26164,6232,-6550,-10841
1778531956.865036,-6771,21949,-3360,6439,34627,23299,-15538,891,23717,-31724,-7096,-7255,-4633,-42966,13242,-21480,10648,18113,8797,-2204,8557,-15565,7168,-37726,3808,-35066,-37674,-24999,-52835,11564,-6830,-11630
1778531956.866036,-3075,42358,-11649,7697,30932,46152,-7302,-2792,17182,-26031,6500,-10137,-31990,-43085,11287,7065,8460,-34726,1755,-15300,6806,-22603,5886,-46798,11387,-11749,-34839,-21267,-6903,13147,-6602,-21214
1778531956.867036,1425,5361,-22387,708,21104,27828,4797,-6923,-323,-21986,-3728,-7047,-41325,-42631,10175,23743,5725,-56196,-10547,-39211,7467,-29092,2728,-18817,15824,42154,-27954,-3073,-4350,13651,-7000,-26996
1778531956.868036,4439,-9262,-30335,-12996,8795,-9023,17743,-8441,-7988,-17979,14860,-7264,-40170,-36486,29511,24413,5164,-21713,-5002,-35577,3704,-32831,-1252,26955,7745,31470,-18207,15859,877,10484,-6390,-12783
1778531956.908662,6509,-21092,-28061,-20651,-1750,-24157,24813,-5896,-15347,-18541,44700,-9758,-27494,-22920,18083,23192,4560,1957,-3770,31798,-1261,-33324,-2635,49400,-1788,2716,-8836,21745,33278,11077,-8069,14401
1778531956.909662,9210,-10281,-23049,-23687,-12222,-21919,23471,-3658,-48663,-17949,21169,-6838,-10319,-3720,-13135,12211,2543,10445,2402,16038,-6736,-35280,-4388,39793,-11266,15344,672,14564,38139,9918,-6998,37797
1778531956.910662,10721,-26880,-18101,1343,-15115,-20794,19881,-5892,-21104,-21907,-10630,-5147,10080,20426,-28801,2649,4599,26616,3504,25497,-9418,-36285,-6987,20681,-14835,-31886,8729,6086,17756,10581,-5098,41679
1778531956.911662,4661,-2932,-12701,30911,-9969,-9832,15457,-11567,26550,-21059,-15560,-683,21608,35711,-35741,5388,4117,19670,1106,27660,-12328,-33285,-7872,317,-9428,-39638,12228,8032,-31868,10390,-5542,27639
1778531956.912662,-4019,31372,-307,20580,-4279,-3366,5519,-13772,37937,-22639,-15398,3605,13162,42625,-11293,-1673,6064,11386,4470,-3014,-9280,-27763,-7939,-22511,-3406,-15888,15263,11517,-28438,10049,-3632,6803
1778531956.913662,-7181,26016,27263,2400,484,-4099,-2901,-9240,33393,-17714,-18686,13449,7679,37280,21576,-29449,5060,23237,-2745,-41811,-8227,-16741,-8242,-39554,-8662,32250,19522,8169,-8848,8384,-2217,-344
1778531956.914662,-6462,8431,51110,5273,-2068,3898,-11431,1493,-429,-9904,-19652,24725,28400,29312,14995,-44765,6691,-1765,-5051,-32196,-6828,-2699,-7952,-27769,-11662,11941,19476,-6930,-29583,4979,1102,3558
1778531956.954783,-7165,-13658,61485,-5215,-11385,33315,-18787,13394,-13276,-1758,-10690,22541,49503,22726,10843,-21422,5650,-45292,-8750,5893,-2832,7016,-4979,-4214,8228,25584,20560,-22887,4385,2890,3930,4725
1778531956.955783,-9252,-1283,46830,-19277,-25479,35295,-18816,21468,-1802,7080,14081,2991,42039,18464,19509,8355,2950,-42603,-1572,-12325,-572,14515,-4378,3142,25826,21465,23638,-25845,37353,3335,7894,-596
1778531956.956783,-4033,-26441,18697,-21980,-38091,7175,-17610,19696,-31328,14276,36408,-12814,4040,18251,11409,5564,253,-18621,8446,32787,488,16495,545,-1895,18722,-26227,28940,-17237,35992,3724,7838,-13877
1778531956.957783,895,-26702,-4808,-23419,-43377,-12847,-6834,15753,-33297,18705,22254,-13502,-29104,16730,1205,2319,-2380,9776,5977,42387,2164,12844,4539,3556,3327,-38643,33458,-3385,8013,3338,10484,-24971
1778531956.958783,3819,3873,-20190,6666,-32326,-18580,3309,13476,-2187,18768,-1764,-8004,-33471,15326,-16753,16588,-5920,49132,2799,8316,3210,5788,5241,27299,1990,-14299,38444,6754,-21923,3922,12263,-27527
1778531956.959783,3965,26855,-26150,38252,-15818,-20128,6830,6380,26963,19893,4135,-6505,-22272,9154,-39763,33095,-9888,43001,-5163,-23605,5550,1343,11537,39514,4500,9755,39883,20187,-3787,6716,14933,-23966
1778531956.960783,834,24052,-31396,24178,10861,-12751,1095,-1486,48600,18388,815,-13367,-20068,590,-18038,30469,-10640,1140,-975,-19266,3984,2063,14201,24030,-3133,-1018,40159,25728,-29286,3726,14358,-10578
1778531957.000887,5687,-3034,-37358,-1773,30389,-2446,-10260,-12663,13792,17667,-27519,-15191,-24468,-1664,14138,20553,-12256,-6761,-1848,-20888,5283,9730,13629,459,-18467,41566,37070,17459,-34457,980,10286,-1999
1778531957.001887,9717,8226,-32436,2018,39564,-3387,-18285,-18628,-16383,19046,-32192,-8836,-22680,-2858,20004,-1770,-14699,-6874,-4693,-34071,7803,20591,11888,-19835,-24170,22215,32057,3668,12420,-2369,9248,8084
1778531957.002887,9969,-13195,-15080,-10447,41562,-2403,-22840,-18762,-6337,22042,-10018,-355,-17653,-143,19520,-30634,-13561,-24106,2433,30713,7193,33858,7058,-42401,-17290,-17108,24483,-10037,30731,-5500,6716,16631
1778531957.003887,5656,-27341,1250,-21408,32068,16615,-12627,-8466,-17954,29081,8051,9190,-8986,1088,11143,-33012,-14579,-23755,5362,34729,8573,43051,3117,-50850,-5268,-30656,13206,-5936,27869,-10428,5664,16764
1778531957.004887,4382,-21405,7141,-25313,20449,27886,5386,-2654,-22579,31477,16042,20227,8013,-5644,971,-11700,-13447,-16750,5127,17371,9949,47073,-2080,-29499,9029,-14257,8090,-2169,3398,-13262,4005,12750
1778531957.005887,1004,5899,2005,-20048,8273,16713,25170,-1421,-14968,34093,17273,28745,34126,-21121,6354,-13218,-11523,-13673,-1748,7070,8564,41868,-5820,20929,15241,-14055,-404,-7395,849,-12982,2393,9923
1778531957.006887,-8273,28440,-3378,14782,2699,2489,39853,-8573,493,31346,12101,24062,55097,-32028,-10081,-31880,-9913,23771,-3838,-2635,6975,34843,-8519,49694,11038,-2185,-4051,-16149,-3826,-12903,647,8791
1778531957.045356,-21773,7081,4377,47044,1788,-10757,37224,-13247,42833,25688,19095,4999,40966,-41972,-30941,-17240,-8255,55377,-5271,-35542,3852,22467,-11508,40575,12738,46362,-5570,-20708,-44180,-9489,422,10948
1778531957.046356,-26815,15657,19937,24515,3375,-19371,20302,-10037,34281,16495,8557,-15048,10795,-41738,-21190,25463,-5097,31486,783,-38792,-3557,11060,-7851,17435,22352,18437,-3527,-9308,-20260,-9035,168,11253
1778531957.047356,-15962,5342,35536,-5993,5826,-14480,-2084,-216,-4735,7433,-25793,-13731,-7785,-32769,-1457,42997,-6328,-4481,3893,17495,-10083,700,-8353,644,19100,-3651,-5715,7156,12710,-5244,836,1744
1778531957.048356,-3254,-11749,41381,-5779,843,-3284,-15574,10773,-12231,-5945,-30398,-7494,1577,-21388,17232,31266,-3730,-26364,705,8087,-15939,-8093,-9447,-7465,-4979,-16545,-5581,20179,20752,-2679,-3411,-10780
1778531957.049356,5638,-31253,29990,-15238,-2993,-1012,-21894,14751,-20896,-13074,-5043,-7961,7320,-11429,30840,16786,-2793,-42863,2577,23907,-16361,-16959,-9746,-20323,-29749,-13164,-6026,21558,17412,-2083,-4538,-22226
1778531957.050356,16532,-17361,14221,-26899,-9503,-5601,-11449,19199,-13785,-22634,-5311,-19072,-9334,-752,9727,8286,298,-21578,1246,32311,-14646,-28129,-9188,-27009,-25833,-33050,-10724,18474,11858,757,-6643,-21996
1778531957.051356,26693,15452,1247,-20091,-14896,2916,1980,24183,-9799,-25886,-7799,-24895,-37459,6972,-2594,938,395,10014,-274,9734,-10679,-40431,-8506,-16686,-6447,1868,-16000,10902,19620,2003,-6726,-8934
1778531957.093048,32843,7526,-12554,-11564,-20684,14732,10463,28097,-14639,-27733,10187,-17267,-50204,13481,1857,-5683,2823,5614,-2438,-34050,-3287,-47650,-4034,-9464,-8733,32643,-22110,-5718,-16691,2928,-9301,143
1778531957.094048,24911,16355,-28206,23452,-22877,14768,10863,22305,19350,-27561,24136,-1129,-36355,21572,-10077,-17278,3446,8085,-4513,-31470,2371,-51628,-1438,-11970,-18803,14030,-31980,-17461,-39012,4428,-8728,360
1778531957.095048,675,13357,-46262,54404,-25207,7101,2003,5247,36780,-27888,21364,15462,-21028,28750,-17651,-39603,7195,26832,2692,-1181,4085,-51534,5746,-4408,-6443,7715,-36597,-20768,-9051,4260,-10296,674
1778531957.096048,-12532,10157,-50575,19546,-27607,-1101,-12782,-16378,15097,-32390,6886,26370,-1186,33932,-17932,-49455,5999,26549,4507,-17663,2563,-41735,10353,25724,23202,-1953,-43150,-9971,826,6917,-8632,-1779
1778531957.097048,-18404,-20697,-38193,-17142,-27640,-10255,-22120,-27915,-3830,-33562,-12702,31975,19502,33161,-14823,-13619,7955,11982,2550,22743,479,-25918,11690,52298,31452,-14625,-44146,-2094,11124,4944,-7969,2193
1778531957.098048,-21156,-28193,-11768,-13359,-21297,-12052,-27155,-31482,-24585,-36024,-15428,28186,32039,23981,12142,23753,8332,-3467,-305,39542,-3400,-8727,15282,43929,22031,-35565,-42735,-2186,13442,4311,-5785,9183
1778531957.099048,-26028,-4232,13049,-17870,-10079,-3451,-21703,-21291,-18376,-36071,-7431,5228,24791,13144,32404,19721,6984,-40530,-1356,16416,-2805,4516,16122,4451,10419,4935,-38297,-5410,22285,920,-7207,11987
1778531957.140059,-21920,1676,24431,-27785,8234,1365,-10534,-13305,-2777,-35665,-16888,-11115,14231,3562,14917,7584,4315,-47511,262,-14065,2449,9227,16604,-25690,2102,13099,-29672,-665,14080,2911,-6104,11214
1778531957.141059,-4523,9462,24257,-15779,24946,-2675,2174,-6625,-12527,-29504,-22671,-12694,20284,-2076,2718,22685,5046,-5828,-1520,-11614,9151,7376,15505,-41895,-7839,13033,-22609,12091,-25048,2303,-5664,6384
1778531957.142060,6339,10435,22216,-3718,36593,1002,8982,-7110,1442,-17470,6935,-3146,36730,-2586,-6912,43937,4073,21984,651,-20775,17415,3565,13890,-46027,-11171,17041,-16797,22376,-21074,-764,-5072,-658
1778531957.143059,9030,23897,20309,33025,40019,3100,14799,-3551,21924,-6384,24647,-6958,36610,346,-13157,31117,3346,27006,1058,-37866,19533,-2653,6588,-30471,-17385,8850,-13214,21310,-8565,-107,-4896,-2831
1778531957.144059,1411,1968,22346,55723,33445,7131,16630,2892,22171,9041,13861,-24641,816,3751,-6201,2049,69,29503,785,19776,18967,-4719,578,7537,-31585,-17967,-9764,7297,-9747,1245,-8418,-2779
1778531957.145060,6563,-20551,18484,16298,20279,4905,17041,9837,11849,21130,6523,-36177,-39543,3090,-10356,-23128,-404,8179,382,27741,14541,-1763,-8511,38694,-31702,-27952,-6651,-4080,2866,2661,-10099,-2695
1778531957.146060,19487,-14843,7008,-26932,7037,1367,15806,9051,-18644,28792,7839,-23599,-46690,-2960,-16010,-40365,-779,-7194,-955,20958,6234,7490,-18864,38496,-3368,642,-5980,-13464,15980,3056,-8846,-1457
1778531957.147059,20977,-8012,-2375,-20036,-2491,-1116,9587,6404,-23459,31706,-1522,424,-32351,-6976,7897,-34609,912,-616,647,11220,-3007,18229,-22285,15196,26727,-3840,276,-19901,26036,1170,-9311,-1619
1778531957.190711,12982,2078,-2069,-19630,-5837,-2461,463,10089,-3897,33630,-9767,20818,-18327,-12446,23407,-13006,-1438,-11668,-717,7232,-10116,30227,-25034,5445,23269,10127,3883,-18612,3707,2009,-6231,-2600
1778531957.191711,9727,-1052,-488,-25040,-623,-2439,-4251,20206,-5261,31268,-17964,28911,-16310,-14306,18856,-9988,-455,-36865,-1334,-29168,-10850,38417,-20441,8575,7212,20029,9601,-10621,-15900,1319,-1454,-312
1778531957.192711,9169,20153,-4036,-8783,7063,-838,-6239,33702,468,31054,-20603,31974,-16975,-11341,11989,-22767,-1186,-24074,962,-41288,-13692,41593,-14913,884,18017,15103,20933,3544,-5033,1485,4015,-308
1778531957.193711,-462,16976,-17519,3649,8175,137,-1548,32102,7141,26973,151,28561,-6597,-15142,-11160,-6020,-1098,2736,506,7023,-11346,39625,-5029,-19414,33554,-15834,29768,10662,-13279,479,8538,-323
1778531957.194711,-22903,-2968,-34825,38136,4884,-696,6578,17680,12698,28245,13282,11540,6171,-14856,-19106,40988,179,21515,-48,683,-10283,38092,-571,-30852,17819,-11919,36266,11549,-11080,-1488,11944,-841
1778531957.195711,-42494,-15051,-39950,55300,-4156,-445,11819,-7484,20024,27920,4396,-7540,18293,-16739,-5884,57189,495,45367,-1083,19508,-9421,34215,2344,-27311,-21276,-4788,43390,5653,969,-487,13018,2076
1778531957.196711,-40341,-13023,-32156,5873,-16832,88,14443,-27211,-2099,27848,6136,-8806,36632,-17616,-8104,24963,405,28979,1220,31086,-8675,30765,2355,-21417,-36638,-10508,45747,7005,15022,-2044,15256,1670
1778531957.233417,-22298,-2698,-9712,-36723,-30538,1846,2967,-32391,-17502,23922,18290,-1104,54019,-13010,-6520,2090,-1103,-14735,-1335,20525,-6312,23287,448,-7975,-25891,8321,44989,12555,18660,110,19417,4029
1778531957.234417,-7231,-11060,7471,-23435,-37585,2471,-11026,-33227,-11098,18653,7720,-9366,42487,-6207,1538,2023,684,-26096,-1901,-24995,-4151,16144,454,21397,-17113,17721,40289,11521,-1276,-2334,16593,1837
1778531957.235417,6913,9547,20998,-20356,-36174,1845,-28357,-31959,-6473,8901,-12170,-30214,6581,3351,10934,-3347,-372,-16872,364,-27926,-3264,1971,2972,55435,-14996,12056,36363,354,539,-2113,17636,-955
1778531957.236417,27337,18733,27565,-19791,-25756,-5078,-33788,-27049,1328,1728,-16449,-44999,-22864,8396,16486,-20723,-2489,-15919,1260,-6774,-1903,-13401,9648,50116,-6780,-6881,26133,-13872,-1987,-4453,15981,-658
1778531957.237417,49677,12918,33585,247,-13118,-8000,-25919,-18188,3290,-9302,-10438,-31137,-18340,14595,14734,-32176,-824,-5125,2317,-23536,-2183,-31252,15799,10164,4122,-3196,21711,-20909,-14040,-3627,16127,710
1778531957.238417,49269,-3436,34526,12351,874,-3877,-6355,2033,2796,-19102,-7303,2129,-5123,15866,-7561,-42769,-1876,2899,-1809,14363,677,-44845,21359,-27707,21047,-10219,14951,-18915,-7488,-4163,15068,1920
1778531957.239417,23634,-11086,27061,40206,8197,-2079,12776,19220,14580,-24424,-2923,25979,-11438,15493,-15293,-40515,479,1824,-2972,33481,4950,-49110,25967,-37076,40765,-9976,10391,-9540,3170,-37,14254,-2933
1778531957.284252,-1486,-5275,8959,52685,15617,-466,23861,24527,7255,-26012,-686,32681,-37027,13678,-12179,1052,-522,23431,-699,24356,6441,-48931,22394,-33078,41417,4428,10522,753,11219,1094,15266,-9071
1778531957.285252,-17446,-13002,-10228,-3761,21658,710,23479,17768,-7233,-27475,9098,30641,-50635,10129,-9009,36153,-1516,33824,1537,-5101,12331,-37940,15569,-26090,11340,10403,9307,10839,7635,1989,12283,-13177
1778531957.286252,-24633,-3977,-23221,-45419,24861,4360,12528,6229,-9608,-22968,19759,23922,-35987,8038,-857,31792,-670,6732,-589,-3212,19079,-26533,7575,-6852,-18337,5946,8411,16363,643,3041,9250,-10471
1778531957.287252,-32300,6809,-22996,-26616,23547,5535,-5243,6534,-9424,-18523,10185,13243,-7227,8786,2635,8190,-1014,-19636,217,-17437,21485,-14458,-74,18287,-12314,65,8898,15991,5848,4243,6014,-2933
1778531957.288252,-38016,17802,-14381,-14819,22970,10658,-14010,18461,-872,-16562,-7669,-611,13979,4348,3192,23585,-4162,-30424,2752,-39032,21294,-6933,-7403,28297,-1656,2392,7249,8842,-5644,3131,1451,1962
1778531957.289252,-23409,8182,-7583,-10404,18885,9220,-11325,27449,4208,-13303,-5978,-3226,27317,417,11946,43502,-3499,-32648,2065,7884,15116,-2890,-17010,14343,-25410,-10812,3863,-3034,-8470,2583,-5231,8077
1778531957.290252,-350,-5126,-11317,5862,12762,-5859,-1109,30133,2753,-13230,-2622,-1899,39860,-2395,15177,20997,-3525,-5850,761,18615,3589,-6267,-22572,7743,-50907,-5146,-4069,-2506,-3802,1570,-14489,5052
1778531957.291252,11078,-2192,-17115,17422,7227,-17104,11646,16525,3146,-12584,-12974,-10965,31764,-3825,725,-21267,-5164,22654,-4063,19360,-5125,-10263,-24491,18738,-29273,1438,-11134,-773,1926,68,-19322,4472
1778531957.325603,5300,-10578,-12860,40842,1514,-12500,21378,2000,5318,-14831,-10798,-37150,16338,-3598,-9950,-40093,-5361,17768,-3394,15985,-15019,-11414,-25242,18281,13268,6195,-20065,-1104,4183,2215,-26376,6349
1778531957.326603,6183,-9981,-7305,44320,-1766,-6422,23347,-8963,1250,-11505,-2155,-51085,9512,-1475,-14442,-39610,-4448,9249,379,15403,-19843,-9535,-24128,-6800,30569,1278,-27426,-10591,1704,3582,-27748,8666
1778531957.327603,18691,-6976,-862,-12906,-2801,-2744,14362,-21218,-3349,-8969,6004,-32998,21376,-1061,-8659,-29028,-3969,12574,4701,-22045,-15207,-2827,-21140,-32828,18784,3922,-32652,-19995,4238,2285,-30979,11337
1778531957.328603,25824,10753,6507,-51329,-818,2692,-325,-33888,-5203,-5466,11183,5681,22521,-795,3403,-11955,-1742,3494,2093,-38483,-11096,4102,-12457,-39529,18578,1774,-37269,-11972,2364,4429,-28213,9565
1778531957.329603,21787,10566,10690,-26138,-442,6017,-11742,-44710,-2795,1844,9558,30336,-4081,-2414,4479,-899,720,-6196,-2411,-2033,-1445,10012,1244,-25072,26923,-4564,-35849,-1557,-4289,6562,-25816,4120
1778531957.330603,13433,1975,15943,-10220,-6701,5771,-16573,-48794,2203,6327,2829,31755,-44242,-3855,1403,-6902,1022,-12300,-185,-4127,-1685,16548,8520,-5826,23188,-2217,-34508,11603,-3159,5730,-22142,-3907
1778531957.376417,16616,1918,25624,-2877,-15422,14270,-16597,-37363,955,8598,3194,22665,-60633,-5299,6831,9278,4583,-29019,-2173,11870,-2289,21658,16923,16709,6069,920,-30816,15559,-391,7604,-17732,-10784
1778531957.377417,13670,-3171,32734,15206,-23861,19427,-14472,-6564,834,13887,744,20725,-38686,-2514,6637,49253,4613,-21972,-4482,28113,-9872,23598,16033,43519,-14411,1803,-28865,16787,-291,5900,-14527,-17568
